types_habits,prix,adresse,image_lien
Grenouillère bébé de 0- 24 mois,1500,"Point E, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4877415_uploaded_image1_1722816062.jpg""); width: 606px;"
Serviette de bain pour bébé,4000,"Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4861240_uploaded_image1_1721949203.jpg""); width: 484px;"
Veste Softshell,14000,"Almadies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4931208_uploaded_image1_1725627705.jpg""); width: 436px;"
Veste Jacadi,12000,"Almadies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4931211_uploaded_image1_1725627889.jpg""); width: 436px;"
Pantalon enfants,6000,"Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4945928_uploaded_image1_1726439169.jpg""); width: 484px;"
Ensemble pour enfant 0ans jusqua 15ans,6000,"Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4957241_uploaded_image1_1727083231.jpg""); width: 465px;"
Ensemble pour enfant,10000,"Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4961210_uploaded_image1_1727262074.jpg""); width: 484px;"
Vêtements   pour enfant,10000,"Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4961200_uploaded_image1_1727261868.jpg""); width: 465px;"
Costume enfant,28000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5010301_uploaded_image1_1729811616.jpg""); width: 576px;"
Ensemble veste garçon 5 pièces,28000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5010327_uploaded_image1_1729813849.jpg""); width: 576px;"
Lot pyjamas enfant 6/8 ans,11000,"Almadies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5014321_uploaded_image1_1730104437.jpg""); width: 436px;"
Pantalon pour enfant 14ans 15ans,4000,"Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4976513_uploaded_image1_1728030461.jpg""); width: 484px;"
Maillots enfants sénégal,10000,"Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5054255_uploaded_image2_1732155894.jpeg""); width: 450px;"
Ensemble pour enfant cotton,6000,"Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5028888_uploaded_image1_1730844775.jpg""); width: 465px;"
Ensemble costumes enfants,25000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5081958_uploaded_image1_1733664149.jpg""); width: 576px;"
Ensemble Pul Enfants,18000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5081973_uploaded_image1_1733664739.jpg""); width: 576px;"
Blouson pour enfants 3 ans à 8 ans,8000,"Ouest Foire, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5045455_uploaded_image1_1731673153.jpg""); width: 465px;"
Blouson pour enfants 1ans 5 ans,5000,"Ouest Foire, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5046156_uploaded_image1_1731700664.jpg""); width: 465px;"
Blouson pour enfants de 4ans à 12ans,8000,"Ouest Foire, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5046160_uploaded_image1_1731700970.jpg""); width: 465px;"
Blouson pour enfants 4ans à 15ans,8000,"Ouest Foire, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5046164_uploaded_image1_1731701239.jpg""); width: 465px;"
Blouson coton pour enfants de 1ans 8ans,8000,"Ouest Foire, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5046169_uploaded_image1_1731701583.jpg""); width: 465px;"
Blouson  pour enfants 3ans à 10ans,8000,"Ouest Foire, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5046278_uploaded_image1_1731706267.jpg""); width: 484px;"
Blouson pour enfants 100% coton 3 ans 9ans,8000,"Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5046861_uploaded_image1_1731758020.jpg""); width: 484px;"
Blouson pour enfant,8000,"Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5058990_uploaded_image1_1732437877.jpg""); width: 465px;"
Vêtements bébé,1000,"Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5106661_uploaded_image1_1735128299.jpg""); width: 523px;"
Vêtements bébé,1000,"Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5106669_uploaded_image1_1735128475.jpg""); width: 523px;"
Vêtements bébé,1000,"Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5106673_uploaded_image1_1735128585.jpg""); width: 523px;"
Vêtements bébé,1000,"Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5106688_uploaded_image1_1735128985.jpg""); width: 523px;"
Ensemble pour enfant,8000,"Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5071417_uploaded_image1_1733140647.jpg""); width: 484px;"
Vêtements enfants,4500,"Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5129146_uploaded_image1_1736533355.jpg""); width: 560px;"
Vêtements enfants,4500,"Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5130020_uploaded_image1_1736594996.jpg""); width: 560px;"
Vêtement enfant,1000,"Sicap foire, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5141487_uploaded_image1_1737219569.jpg""); width: 469px;"
Ensemble pour enfant de 1ans jusqua 15ans,7000,"Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5116396_uploaded_image1_1735846707.jpg""); width: 484px;"
Ensemble mardi gras,8000,"Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5171755_uploaded_image1_1738776386.jpg""); width: 392px;"
Djialabé enfant,8000,"Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5196620_uploaded_image1_1740145128.jpg""); width: 400px;"
Dialabé enfant,10000,"Fass, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5181204_uploaded_image1_1739296973.jpg""); width: 420px;"
Djialap pour enfant de 4ans jusqua 18ans,6500,"Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5181431_uploaded_image1_1739304816.jpg""); width: 465px;"
Vetement  enfants,8500,"Fass, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5193655_uploaded_image1_1739987145.jpg""); width: 420px;"
Robe de prière  enfant,5000,"Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5241328_uploaded_image1_1742452229.jpg""); width: 495px;"
Maillots enfants,10000,"Dieuppeul-Derklé, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5246062_uploaded_image1_1742692008.jpg""); width: 438px;"
Jalaba  pour enfants,7000,"Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5246901_uploaded_image2_1742748053.jpeg""); width: 400px;"
Jalaba  pour enfants,15000,"Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5246903_uploaded_image1_1742748145.jpg""); width: 400px;"
Robe Iris enfant,15000,"Ngor, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5204766_uploaded_image1_1740600489.jpg""); width: 491px;"
Dialab pour enfant,7000,"Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5214595_uploaded_image1_1741112064.jpg""); width: 484px;"
Ensemble dialab pour enfant de 3ans jusqua 16ans,7000,"Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5214582_uploaded_image1_1741111696.jpg""); width: 484px;"
Ensemble dialab enfants 3pièces,15000,"Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5214607_uploaded_image1_1741112466.jpg""); width: 484px;"
Dialab enfant 3pièces,12000,"Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5227233_uploaded_image1_1741720597.jpg""); width: 465px;"
Dialab pour enfant de 1ans jusqua 16ans,10000,"Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5227274_uploaded_image1_1741722024.jpg""); width: 484px;"
Dialab 3 pièces  3ans jusqua 16ans,12000,"Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5228280_uploaded_image1_1741779191.jpg""); width: 484px;"
Dialab,15000,"Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5228687_uploaded_image1_1741791237.jpg""); width: 484px;"
Dialaba  2 pièces,7000,"Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5233364_uploaded_image1_1742035732.jpg""); width: 465px;"
Robe Afne,15000,"Fass, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5243665_uploaded_image1_1742560242.jpg""); width: 420px;"
Sous vetement enfant,1000,"Fass, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5256504_uploaded_image1_1743272005.jpg""); width: 420px;"
Djalaba,7500,"Fass, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5257015_uploaded_image1_1743325512.jpg""); width: 420px;"
Abaya pour Anfna,10000,"Fass, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5263587_uploaded_image1_1743688774.jpg""); width: 420px;"
Chemise enfants,15000,"Fass, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5263591_uploaded_image1_1743688903.jpg""); width: 420px;"
Ensemble pour enfants,6000,"Diamalaye 1, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5308995_uploaded_image1_1746217632.jpg""); width: 582px;"
Ensemble enfants,6000,"Diamalaye 1, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5309001_uploaded_image1_1746217790.jpg""); width: 582px;"
Ensemble pour enfants,6000,"Diamalaye 1, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5309005_uploaded_image1_1746217976.jpg""); width: 582px;"
Brassière kids,3000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5321500_uploaded_image1_1746889004.jpg""); width: 430px;"
Emsemble  Coton,6000,"Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5289213_uploaded_image1_1745070585.jpg""); width: 484px;"
Emsemble coton,7000,"Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5290112_uploaded_image1_1745150419.jpg""); width: 465px;"
Ensemble pour enfants,8000,"Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5328806_uploaded_image1_1747290315.jpg""); width: 484px;"
Habillement enfant,4000,"HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5385294_uploaded_image1_1750506744.37.jpeg""); width: 621px;"
Survêtement coton pour enfants,1500,"Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5342624_uploaded_image1_1748034284.jpg""); width: 465px;"
Ensemble pour enfants coton,7000,"Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5342628_uploaded_image1_1748034550.jpg""); width: 484px;"
Ensemble pour enfants 6mois à 4ans,4000,"Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5342633_uploaded_image1_1748034778.jpg""); width: 465px;"
Ensemble pour enfants de 3ans jusqu'à 8ans,7000,"Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5342638_uploaded_image1_1748035029.jpg""); width: 465px;"
Ensemble pour enfants de 2ans a 12ans,7000,"Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5342643_uploaded_image1_1748035562.jpg""); width: 484px;"
Ensemble pour enfants de 2ans a 6ans coton,7000,"Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5342650_uploaded_image1_1748035854.jpg""); width: 465px;"
Ensemble pour enfants de 1ans à 3ans,7000,"Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5342641_uploaded_image1_1748035425.jpg""); width: 484px;"
Polo Lacoste pour enfants,4000,"Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5344468_uploaded_image1_1748167535.jpg""); width: 484px;"
Robe,10000,"Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5344473_uploaded_image1_1748167713.jpg""); width: 465px;"
Robe enfant,7000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5364583_uploaded_image1_1749330317.jpg""); width: 424px;"
Ensemble pour jeune fille,10000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5365674_uploaded_image1_1749416491.jpg""); width: 424px;"
Vêtements enfants,3500,"Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5411543_uploaded_image1_1751909046.jpg""); width: 421px;"
Vêtements d'été pour fille,3500,"Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5428559_uploaded_image1_1752775679.jpg""); width: 560px;"
Robe nuafna mélange géginer,10000,"Fass, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5427239_uploaded_image1_1752708596.jpg""); width: 420px;"
Ensemble bas-large,6000,"Medina, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5478990_uploaded_image1_1755394245.jpg""); width: 533px;"
Vêtements pour enfants,3500,"Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5520806_uploaded_image1_1757613666.jpg""); width: 530px;"
Vêtements pour enfants,3500,"Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5520979_uploaded_image1_1757622379.jpg""); width: 530px;"
Vêtements pour enfants,4000,"Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5520983_uploaded_image1_1757622690.jpg""); width: 530px;"
Vêtements pour enfants,3500,"Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5520989_uploaded_image1_1757622885.jpg""); width: 530px;"
Ensembles lacost pour garçon,3000,"Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5524048_uploaded_image1_1757787175.jpg""); width: 530px;"
Pantalon  enfant,100000000,"Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5528006_uploaded_image1_1758017811.jpg""); width: 558px;"
Ensemble costume pour enfants,35000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5528024_uploaded_image1_1758018544.jpg""); width: 664px;"
Ensemble dêbadeur enfants,2500,"Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5524248_uploaded_image1_1757797576.jpg""); width: 465px;"
Short enfants,6000,"Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5532259_uploaded_image1_1758207295.jpg""); width: 465px;"
Lacoste coton pour enfants de 3ans à 16ans,3500,"Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5549305_uploaded_image1_1759186714.jpg""); width: 465px;"
